ptl,etal,energyl,ptj,etaj,energyj,massj,mjj,rjj,rjl,met,n21_1,n21_2,n32_1,n32_2,infl,drfl
266.69,-1.9658,970.836,551.052,-1.6158,1443.4,80.0822,737.156,0.688183,2.44583,1783.21,0,0.175374,0.441258,0.532188,92.682,0.795864
411.844,0.460124,456.215,327.678,1.61697,858.869,40.6366,1154.91,0.988356,3.32842,679.916,0.210158,0.538324,0.305227,0.83098,802.437,2.87963
147.027,-1.59228,376.272,263.485,-1.42968,583.217,39.5594,223.376,1.42326,2.80591,660.282,0.150727,0.497331,0.397197,0.434704,843.492,1.92465
228.09,0.0803111,228.826,274.995,-1.35137,567.658,32.7674,1101.64,3.53131,1.54131,790.39,0.260417,0.440524,0.323084,0.578321,127.75,2.08398
157.894,1.88912,534.057,169.424,-0.953357,255.938,42.2338,305.653,2.5002,2.9912,453.791,0.518669,0.646876,0.681807,0.941452,477.275,2.84584
180.194,-1.90659,619.752,219.192,0.0228997,222.583,38.3788,121.409,0.898617,1.93625,104.225,0.0173821,0.414176,0,0.377878,293.305,2.89812
174.091,-2.11022,728.676,142.245,-0.905831,206.114,24.0665,171.578,1.45771,1.20637,1606.88,0.214503,0.276087,0.146735,0.307978,224.283,2.56698
284.523,0.018739,284.572,211.384,-0.395559,232.399,44.2973,163.566,0.779683,2.97896,1282.59,0.356965,0.358067,0.19918,0.380264,465.952,2.56902
208.595,0.163072,211.375,267.129,-0.275463,279.112,31.5074,352.825,1.96847,2.61966,459.888,0.192573,0.346287,0.565093,0.610987,0.830345,0.00397937
330.03,-0.0151523,330.068,294.146,0.118015,297.538,28.2224,425.684,0.805193,2.67222,197.153,0.522797,0.652049,0.299212,0.327483,64.6667,0.541705
198.578,0.552347,229.648,167.297,-1.09768,279.755,25.1759,100.061,0.869376,1.65982,767.534,0.453668,0.628888,0.733099,0.820054,401.14,2.5695
171.689,0.981902,261.321,118.615,0.521697,136.425,18.7826,68.0631,0.709248,2.35375,58.0781,0.136933,0.650019,0.319616,0.483843,132.081,1.73567
173.146,0.244488,178.346,342.808,0.779996,456.205,58.1449,223.572,1.15406,2.82956,1218.62,0,0.0845346,0.518284,0.792022,193.705,1.53378
439.582,-1.48838,1023.27,569.365,-1.01903,892.021,31.3344,460.582,1.01883,0.473543,1889.21,0.215428,0.299661,0.31295,0.44625,249.402,2.49271
496.766,-0.151428,502.472,647.268,-0.747966,847.619,134.214,1161.87,1.73817,2.62311,75.1345,0.20414,0.483707,0.347571,0.420823,380.547,2.11572
210.468,-0.207552,215.018,128.315,1.03572,204.285,17.7379,90.0743,1.13747,1.28573,589.54,0,0.58815,0.583113,0.686985,219.134,2.6889
117.56,-1.82589,374.393,248.325,-0.404177,278.875,73.9712,408.252,3.02849,1.47882,512.018,0.582466,0.7452,0.427955,0.466463,101.173,0.840714
224.73,0.818168,304.237,177.212,0.714454,225.579,23.059,182.034,2.07542,0.587991,923.34,0.363454,0.411243,0.0962523,0.564456,1154.78,2.55083
117.996,0.489454,132.414,209.376,0.32433,222.652,30.993,324.075,0.874215,2.60675,116.302,0.0677064,0.258699,0.184273,0.574835,156.2,1.35534
123.591,0.219876,126.59,522.613,-0.581001,616.126,58.6299,310.346,1.77252,0.819344,605.301,0.346619,0.435735,0.507313,0.667828,104.936,1.3196
162.556,2.21923,756.616,195.022,1.29097,384.362,47.6451,300.93,1.87581,2.25443,132.086,0.319355,0.358795,0.408054,0.448091,149.455,2.50919
261.68,-1.04271,417.3,416.834,-0.696459,523.51,38.6496,353.389,0.802399,3.0636,1213.3,0.12601,0.55157,0,0.872397,78.616,0.462438
148.064,0.0887556,148.647,233.546,-0.698724,293.741,22.0327,328.489,1.84281,3.21596,326.779,0.119448,0.123725,0.192401,0.542926,96.8724,2.18372
123.968,-1.31569,247.663,150.335,-0.745381,194.267,8.79157,193.081,2.83749,0.63037,35.4341,0.108331,0.133256,0,0.314609,128.626,2.65955
122.444,2.24124,582.305,225.643,0.709715,285.195,13.0274,322.187,3.02309,2.99275,187.183,0.224362,0.327761,0.218427,0.282497,191.794,2.35695
184.99,-0.610411,220.538,204.797,0.299122,214.285,10.504,188.819,1.3991,3.06143,598.065,0.689633,0.758371,0.231329,0.448658,127.417,1.46247
280.457,-0.166994,284.377,447.063,-1.27594,863.303,18.4195,698.711,3.4933,3.32758,722.63,0.00769281,0.328263,0,0.626114,141.649,1.03842
150.014,-0.040688,150.139,418.558,0.61145,501.464,46.865,584.239,3.55744,0.7412,708.319,0.159849,0.490679,0.348294,0.45202,241.938,2.47997
160.199,0.385645,172.26,178.408,0.948212,265.351,17.0347,96.8754,0.763722,2.47905,85.7849,0.115158,0.406025,0.531158,0.645265,345.633,3.17646
136.543,0.752769,177.092,129.141,1.84753,420.081,14.7226,113.835,2.65985,3.07679,512.922,0.327548,0.445126,0.406988,0.816278,173.104,2.75232
170.872,0.049442,171.08,164.015,0.466605,183.261,19.7226,159.334,1.51012,0.678008,461.445,0.229032,0.579616,0.359555,0.588557,167.149,2.03502
224.6,-0.560436,260.805,311.887,-0.949543,463.92,22.4109,179.427,1.85329,2.82007,834.279,0.245205,0.403012,0.241315,0.241851,108.869,1.25125
246.665,-1.14651,427.339,253.371,-1.60338,655.265,15.0766,357.686,1.90092,0.582429,307.955,0.16245,0.341743,0.226616,0.45965,332.082,2.71103
227.068,1.25793,431.698,444.968,-1.11712,753.42,32.4939,358.212,0.604066,3.93261,325.274,0.0200741,0.337523,0,0.304496,375.297,2.10677
146.417,0.0109504,146.426,226.459,-1.69189,635.905,17.5958,419.728,2.91265,2.30346,1168.66,0.264011,0.377125,0.470923,0.479828,160.929,1.6299
159.759,1.01242,248.871,564.379,-0.0211535,564.917,21.5686,437.874,1.55747,2.85937,1263.88,0.0172138,0.581806,0.275368,0.276318,155.106,2.82966
242.487,-0.88115,342.874,242.828,1.36793,509.923,47.1847,664.46,2.98537,3.72581,660.275,0.533729,0.547385,0.296589,0.576052,204.852,1.97922
316.166,0.105773,317.936,216.753,0.665737,268.306,30.3281,542.776,3.42129,3.00122,798.882,0.579007,0.596177,0.30194,0.518641,218.993,1.75583
201.11,0.81726,272.095,435.453,0.903193,626.091,27.8079,662.888,0.589163,2.72272,1003.7,0.227542,0.37652,0.435615,0.6505,256.136,1.61361
188.252,-1.93581,665.845,276.929,-0.793392,369.634,25.4418,286.669,2.03779,1.17214,814.589,0.354528,0.590108,0.476895,0.584817,680.889,2.66685
129.809,-0.421671,141.522,405.196,-1.47117,930.207,52.8038,817.858,2.90058,2.10451,1148.95,0,0.158897,0.576929,0.786057,12.6088,0.0197996
244.802,-0.0183596,244.843,451.486,-1.26329,863.465,45.1965,671.275,1.29647,3.08341,172.803,0.0917844,0.414876,0.533488,0.538907,236.936,2.02573
207.38,-1.65426,562.044,146.658,0.561901,171.316,17.4417,98.0732,0.800301,3.73898,547.149,0.588629,0.876574,0.404755,0.544917,587.303,2.86312
229.275,-0.0221987,229.332,235.216,0.267863,244.002,12.0249,230.232,1.75976,2.46305,904.228,0,0.347594,0.346834,0.669893,295.938,2.67814
156.583,-1.55729,388.063,149.59,1.34096,305.911,16.0936,93.4805,1.01342,4.13272,42.3821,0.445349,0.522578,0.406509,0.749364,260.992,2.01013
149.791,-1.45737,339.089,126.853,-1.47842,292.936,12.9711,236.819,2.61627,0.422823,611.238,0.0595914,0.451516,0.463954,0.670931,360.566,4.06217
116.425,0.910782,168.145,566.066,0.692479,709.701,58.3399,912.823,1.19593,2.58418,352.078,0.130587,0.322968,0.396801,0.550903,269.824,3.20054
884.889,1.20511,1609.08,913.712,0.0459113,918.903,88.0501,1597.67,1.08908,1.15922,877.705,0.444893,0.464608,0.171512,0.3114,603.332,2.46863
155.592,1.67378,429.421,222.956,-0.0470781,224.73,26.1513,172.036,2.60047,1.72507,206.124,0.342838,0.57226,0.541566,0.552767,136.587,1.59745
127.671,-0.309178,133.822,284.356,-1.07836,467.921,38.3793,409.096,2.88796,2.58593,974.004,0,0.229803,0.366612,0.401092,173.787,2.61194
174.498,-0.407601,189.195,143.406,-0.564796,168.12,20.2638,230.272,1.30883,2.31098,568.439,0.31324,0.314174,0.442425,0.620096,171.391,2.96849
154.916,0.976377,234.813,306.548,-0.416605,333.988,17.3511,303.648,2.73224,2.97849,274.212,0.541366,0.599506,0.560785,0.730787,108.995,2.25285
255.151,-1.70757,726.777,293.076,-1.44555,656.923,24.517,138.306,1.01588,2.82776,1484.13,0.270553,0.647996,0.395619,0.662615,259.931,1.02919
266.594,-0.807088,358.239,320.752,-0.532407,368.399,28.4881,153.497,1.10479,3.09334,796.601,0.181408,0.296742,0.161065,0.601991,860.256,1.35115
195.173,0.264062,202.017,273.071,1.09723,454.934,17.062,90.4382,0.598263,3.13553,634.399,0.128257,0.217776,0.0850298,0.68913,102.648,2.01049
303.674,-0.556156,351.861,426.444,0.65065,522.327,49.8788,896.289,2.9461,1.96988,224.215,0.240927,0.73584,0.479105,0.764883,668.223,1.9309
151.322,-1.70512,430.043,146.113,-0.612549,174.882,13.0699,103.842,1.08517,2.55802,760.057,0.392787,0.566253,0.254936,0.492478,208.831,1.03116
201.704,-0.766527,263.92,126.852,-0.797584,172.705,33.7073,122.482,1.05746,3.02748,671.213,0.29514,0.418088,0.494212,0.706319,282.813,3.21648
242.224,-0.187633,246.5,268.308,-1.19454,484.976,36.3839,411.863,1.88636,1.13463,249.038,0,0.397651,0.549221,0.6097,754.778,0.353928
203.954,-2.14906,886.521,173.409,-1.59173,444.151,22.8273,237.31,1.67489,2.62254,877.111,0.312576,0.442965,0.470112,0.653653,878.906,2.84489
174.679,1.07347,285.368,160.15,-1.01078,250.016,20.5842,118.342,1.34421,3.43164,226.242,0.434663,0.668077,0.527868,0.670703,423.146,3.09903
139.479,-1.24582,262.465,535,0.108039,546.361,94.5069,921.953,2.83347,3.23136,723.351,0.171674,0.285978,0.269897,0.566363,936.978,2.22789
124.595,-0.114148,125.407,298.46,1.28441,586.182,82.0775,604.071,1.22527,2.16127,674.413,0.168879,0.31144,0.804246,0.879258,335.195,2.01851
228.269,0.684291,283.831,128.503,-0.113598,130.859,19.9239,157.253,1.24519,2.92094,310.568,0.208734,0.298289,0,0.436188,301.78,0.960092
183.991,-0.334468,194.378,338.416,-1.29896,667.048,29.6171,416.886,2.86821,3.22939,1280.98,0.0444799,0.150696,0.135748,0.506891,214.02,2.08809
122.324,0.391241,131.806,372.319,0.298971,399.826,92.0604,643.745,0.417137,1.63757,96.7323,0,0.217345,0.560873,0.569545,284.731,3.52111
319.532,-1.30567,632.856,265.742,-1.68713,742.711,11.9017,267.276,1.4387,3.13647,1532.11,0,0.236154,0.210341,0.239828,331.582,2.87214
169.67,0.225684,174.01,212.141,-0.981035,326.344,48.7587,246.749,1.80476,3.35888,757.798,0.251069,0.280634,0.590253,0.614732,411.547,2.98146
127.916,0.166706,129.698,255.369,0.167353,259.768,20.5446,406.419,2.54805,0.541432,117.663,0.447612,0.653606,0.293815,0.566916,157.317,1.58346
165.324,-0.904139,237.627,246.937,-0.0880878,248.503,17.3646,550.476,2.97773,1.28937,294.921,0.00440864,0.625852,0,0.404863,25.0993,0.00540448
124.869,0.488889,140.091,173.091,0.792533,230.713,12.8271,291.771,1.95352,1.97306,2034.11,0.0124804,0.167533,0,0.719426,85.2911,1.80338
515.45,0.527638,588.881,258.175,-0.295804,276.978,63.7054,341.267,1.66752,0.82846,86.3693,0.14947,0.440364,0.470294,0.515757,753.936,3.54566
215.737,-1.6414,577.755,313.622,-0.367639,336.664,32.8646,352.966,3.0904,2.95504,118.295,0.1794,0.267111,0.12293,0.441261,510.572,0.582173
222.053,1.89545,755.624,416.498,0.0216987,418.837,43.2702,544.849,0.761864,3.1787,96.5563,0.253191,0.457064,0,0.416923,1252.75,2.25
180.91,-1.04879,289.867,179.558,-1.02999,284.919,28.1448,87.7064,0.500938,2.96678,826.495,0.0820074,0.156795,0.222395,0.454128,136.942,1.76088
148.618,-2.13317,636.085,153.842,-1.21319,282.04,14.9516,91.2218,0.668126,2.72908,1542.3,0.0759661,0.0863501,0,0.396885,240.208,2.01764
135.725,-0.17813,137.884,118.849,1.87005,395.397,22.7625,127.905,2.07427,3.2958,563.446,0.103743,0.499036,0,0.644597,283.823,3.04023
400.543,0.0971416,402.435,412.028,-0.69395,518.541,58.0291,202.667,1.31931,0.793609,755.609,0.225521,0.295531,0.531498,0.594847,147.042,1.2083
125.775,1.64566,338.165,133.015,1.13269,228.271,13.6122,149.705,1.99658,2.45603,444.854,0.787671,0.827037,0.369358,0.444741,237.51,2.69599
173.428,1.14237,299.445,606.661,0.30634,639.128,69.3952,1302.67,1.24751,2.30479,1744.89,0.246654,0.377468,0.531992,0.738434,259.838,3.02468
356.951,-1.74379,1051.9,407.907,-1.16256,720.977,84.2573,536.278,2.6881,0.599722,1765.59,0.164073,0.416159,0.710502,0.714212,501.901,2.42145
269.997,0.343588,286.091,432.079,0.862168,605.444,55.8094,452.56,2.14059,3.01916,618.623,0.263049,0.446874,0.454071,0.510403,415.104,3.36159
170.965,0.238347,175.844,313.896,-0.184274,323.732,53.741,538.738,1.99854,0.975874,235.47,0.208436,0.624419,0.369657,0.452992,248.621,2.5171
113.752,0.78334,150.474,264.118,0.921874,385.092,20.8936,478.623,0.952236,1.74375,482.283,0.0141323,0.247186,0,0.356228,84.1268,1.29631
134.789,1.33584,274.033,438.135,1.79193,1351.74,40.1225,1120.98,1.66049,2.49834,1581.52,0.420538,0.512566,0.534464,0.834056,0.836555,0.00618945
174.714,-0.234168,179.526,242.629,-1.24839,458.591,30.7344,397.87,0.729936,2.52932,432.357,0.235094,0.567474,0.574476,0.756409,250.305,2.23756
259.301,-0.524066,295.732,619.354,0.0497573,629.42,107.796,686.182,2.48931,0.811083,201.912,0.00310448,0.101133,0,0.306326,881.315,1.10772
174.137,0.448762,191.968,440.032,1.0496,708.846,68.8167,581.683,3.21354,0.614863,999.989,0.0259553,0.425431,0.104739,0.559465,218.207,1.47766
154.885,-0.760398,201.862,152.525,0.488738,172.298,20.225,185.114,1.42486,1.50858,189.135,0.0959428,0.32116,0.115372,0.540683,396.575,3.34531
158.474,-0.342365,167.853,147.486,-0.250914,152.582,11.4399,184.272,1.54223,2.64436,48.4967,0.378727,0.425595,0.425064,0.649205,152.191,0.865467
121.925,-1.24013,228.33,200.073,-1.1398,345.094,15.874,298.192,3.2191,3.0725,455.472,0.199817,0.447575,0.499035,0.76317,131.323,1.26132
200.054,0.506665,226.286,180.194,-0.112141,184.198,32.3886,173.5,1.05009,0.623491,512.3,0.159087,0.251373,0.209571,0.522172,185.31,0.921093
137.015,-0.730286,175.204,147.78,-1.74751,437.192,12.1727,344.741,2.54955,2.85932,1115.37,0.62673,0.669058,0.253012,0.739161,268.439,3.43541
137.389,-1.67787,380.629,126.362,-0.151817,128.673,14.7789,102.542,2.10692,3.37291,453.73,0.258509,0.731369,0.545354,0.702121,245.052,2.63485
121.195,0.255513,125.173,182.522,0.137702,184.813,14.341,273.474,1.87718,2.25057,265.002,0.0155547,0.621294,0.26719,0.34058,57.4929,0.144645
185.367,2.13646,795.921,116.751,-0.404349,126.631,7.18685,205.335,2.40813,2.54282,1414.52,0.226704,0.441201,0.208874,0.273355,444.028,3.73396
405.953,-0.0909051,407.631,441.099,-1.11661,749.357,72.2085,468.803,2.28563,3.17878,951.357,0.204005,0.409344,0.154762,0.405233,414.454,2.7899
166.708,-0.738217,214.234,155.087,-0.756555,201.817,8.71549,165.848,1.44129,2.57703,53.6095,0.0391959,0.0666601,0,0.698523,226.785,0.952681
182.021,-0.179497,184.962,121.951,0.48552,136.985,10.1431,392.466,3.46348,2.6723,585.045,0.0241893,0.414137,0.512888,0.648184,219.495,1.22907
506.733,0.345777,537.329,494.273,1.76654,1488.23,16.781,757.417,2.20536,1.42483,776.044,0.350387,0.351174,0.57224,0.631265,963.326,0.550039
274.401,-0.449064,302.537,587.858,-0.0467629,589.677,37.2171,969.858,0.591137,2.86036,261.217,0.375784,0.581774,0.561194,0.766245,362.768,1.09697
170.91,-0.0299873,170.987,262.719,-0.295192,275.754,28.7744,128.795,2.74663,2.56175,257.041,0.108583,0.639321,0.0823177,0.601861,73.6431,0.849135
211.257,-1.08506,348.31,176.027,-1.67889,488.875,26.804,177.538,0.953912,3.00999,1459.73,0.437858,0.438232,0.396555,0.571107,187.639,2.52664
115.427,1.38731,245.503,174.206,-0.470379,196.138,29.9545,266.483,1.50759,2.85912,653.37,0,0.350376,0.228445,0.317682,656.623,2.02395
158.958,0.169538,161.248,256.48,1.80987,805.908,47.826,632.622,1.35162,2.0227,144.384,0.196034,0.249813,0.625614,0.767401,353.824,2.34275
190.509,-1.56167,474.039,81.0703,-0.068143,81.959,10.6924,75.9466,0.966027,1.49773,642.868,0.235093,0.313764,0.259066,0.68554,334.411,2.2865
115.832,1.07428,189.352,351.895,0.869155,497.074,60.392,498.153,1.8575,3.09247,199.675,0.212244,0.335946,0.312489,0.460487,114.676,1.19989
143.158,0.334825,151.258,275.761,-1.2136,505.44,20.731,911.718,4.11956,3.32143,268.596,0.568105,0.734043,0.54146,0.846403,223.151,2.9953
155.176,-0.938934,228.752,186.639,1.27216,359.655,18.7418,132.211,1.95018,3.27476,245.51,0.217545,0.532264,0.419005,0.492566,198.969,2.23917
113.29,2.35979,605.147,108.321,1.42687,238.802,9.47253,79.1782,1.29259,0.934469,1008.04,0.263213,0.353006,0.257717,0.615559,109.876,1.88981
132.136,1.36876,276.49,235.926,-0.186387,243.65,41.8084,517.28,2.19252,3.32736,517.625,0.234654,0.271467,0.487195,0.49392,155.851,1.85702
420.303,0.210148,429.618,514.454,-0.0978252,527.147,103.343,663.91,0.975635,0.309512,69.7847,0.449873,0.584755,0.270292,0.72322,642.763,3.49124
419.488,0.792665,558.321,660.568,1.01021,1030.6,82.4975,1177.93,2.78041,0.80693,411.494,0.304282,0.572582,0.503842,0.790245,401.03,2.11234
290.673,-0.345731,308.219,167.644,-1.73688,491.773,30.3918,99.5621,0.756735,2.93546,1306.75,0.131231,0.468709,0,0.42185,240.81,0.9375
199.209,0.428131,217.746,423.555,0.195678,434.045,45.1565,652.268,2.50775,0.8035,392.008,0.112345,0.401125,0.123706,0.193909,173.915,1.31615
739.782,-0.181739,752.033,698.332,-1.3406,1426.66,53.8164,1098.28,3.12658,1.17043,1450.55,0.593611,0.822091,0.829715,0.844347,420.729,1.09341
200.405,-0.728218,255.933,180.113,-1.16141,316.121,12.5586,234.023,1.34136,0.447907,60.2357,0.458961,0.511773,0.549302,0.560383,284.07,2.46596
185.237,-0.661017,227.201,351.305,-0.641047,433.645,81.0977,627.161,2.82784,0.747863,630.639,0.380124,0.439442,0.456777,0.652656,224.673,2.48654
915.033,0.559324,1061.93,677.754,-0.227112,702.386,99.4581,780.988,1.73362,0.787462,505.9,0.478731,0.60921,0.245394,0.572897,744.838,3.31822
362.401,0.0107183,362.422,297.582,0.0625364,300.911,40.5657,492.424,1.61939,2.58478,1735.69,0.140552,0.388672,0.0798155,0.253576,615.769,3.56496
126.369,-0.634802,152.697,144.194,-0.666422,178.466,19.3202,83.706,0.603666,2.28085,862.412,0.111654,0.18202,0,0.442979,116.305,1.37763
193.475,-0.65131,235.982,209.753,-0.154053,213.011,18.0226,123.085,1.03368,3.17732,130.861,0.496629,0.543216,0.197341,0.57106,235.26,1.58362
150.37,0.223912,154.156,269.213,-0.768583,355.804,46.7436,398.842,1.04277,0.992507,629.462,0.267855,0.385074,0.580265,0.662623,321.443,2.08001
124.585,-2.19457,566.086,230.48,-1.15184,402.3,31.7793,91.1787,2.73516,1.05767,924.976,0.0659273,0.0887507,0.463859,0.516022,99.002,1.3438
151.079,0.72872,193,199.494,0.010911,200.192,16.5531,141.304,0.748948,0.739701,300.985,0.0401343,0.173051,0.636074,0.688615,200.81,0.89707
203.473,2.25446,980.234,111.126,-1.51577,266.8,29.3888,85.7664,0.711639,3.04357,461.811,0.164938,0.176059,0.282714,0.521762,267.69,3.13281
202.152,0.607078,240.561,306.102,0.74431,397.083,41.7687,555.142,1.92548,0.751225,592.612,0.254049,0.309202,0.296882,0.385608,146.522,1.69374
136.165,-0.43211,149.077,241.56,0.277367,254.647,43.4556,351.258,3.3237,0.759963,40.9979,0.459859,0.613726,0.673029,0.679945,100.205,0.998052
120.635,-2.25981,584.212,101.269,0.964638,152.47,9.80233,83.2441,1.31619,2.7436,285.959,0.182225,0.378614,0.392921,0.402947,443.714,0.972262
289.875,0.932088,425.18,456.655,0.513217,523.116,72.0793,306.548,1.78702,0.553876,1195.77,0.264788,0.418479,0.297257,0.395379,239.531,2.11979
301.103,0.534808,345.2,109.864,1.44166,245.657,14.4603,178.698,2.07671,3.02783,753.92,0,0.0490159,0.0145513,0.363759,145.666,1.60066
357.354,0.156361,361.732,235.221,0.705738,297.015,21.0009,370.387,1.91132,2.46423,1013.58,0.362449,0.430891,0.664761,0.67194,288.491,1.90221
138.633,1.83069,443.521,225.249,-0.136243,228.021,17.5776,104.4,1.01344,3.40852,697.276,0.0775173,0.381979,0,0.366862,159.251,3.07887
226.093,0.168876,229.324,217.199,1.77712,660.741,18.0125,401.139,3.00695,1.67197,917.692,0.330165,0.362314,0.472731,0.55,148.945,1.97146
195.395,0.594938,231.007,440.737,-0.189367,450.853,44.3839,567.067,1.64808,0.784377,977.365,0.0825123,0.174834,0.544003,0.570044,164.245,2.26555
319.659,0.827375,435.456,627.071,1.05679,1012.53,54.7042,1220.1,2.45247,1.16875,1528.26,0.282833,0.350809,0.446924,0.508988,1175.69,3.4969
234.124,-0.654756,286.127,534.19,0.518226,610.504,60.0873,568.214,1.2783,3.31998,819.604,0.233566,0.23818,0.391202,0.493095,477,2.89379
131.203,2.20763,603.802,389.783,1.52873,941.543,26.8977,693.842,0.742519,0.714908,1224.28,0.0620069,0.331179,0.144591,0.505435,184.741,3.18067
161.096,1.18894,289.019,214.669,0.302531,225.789,23.4464,226.824,1.07215,3.21314,408.554,0.334477,0.394934,0.28656,0.579028,176.792,3.03084
144.845,0.317596,152.212,127.699,-0.182346,132.016,23.9324,130.304,1.32902,2.72319,138.172,0.070758,0.172305,0.057387,0.376626,130.589,1.83084
271.91,2.1935,1234.2,373.839,0.650923,457.029,32.4799,279.327,2.69219,1.55867,1856.21,0.137177,0.7451,0.345699,0.70273,308.674,2.4007
244.544,-0.948174,362.957,437.635,-0.510764,501.745,75.8991,716.008,1.60729,2.45759,811.502,0.365137,0.431632,0.185313,0.434142,293.565,1.47478
142.773,-0.816739,193.099,147.128,-0.879279,207.91,7.82409,392.605,2.91913,1.31723,1323.25,0.186856,0.323808,0.582207,0.703802,338.882,0.553539
292.465,-0.563275,340.101,276.118,1.01438,433.93,52.177,166.998,0.640355,3.36878,890.564,0.155068,0.384423,0.321774,0.554331,264.326,2.19238
150.782,0.328301,158.981,145.038,1.35001,298.731,10.7379,557.244,3.2912,1.16736,77.5198,0.246197,0.329023,0.456811,0.705771,104.448,0.932105
168.017,-0.313443,176.339,121.359,-0.66247,149.59,13.5259,167.88,1.55808,0.813674,267.942,0.273137,0.708889,0.332442,0.78945,277.894,2.48439
186.024,-1.39857,399.611,325.447,-1.34405,666.591,15.6276,1551.48,2.40459,0.393018,218.703,0.370661,0.429117,0.256108,0.36034,177.976,1.15813
163.403,0.353398,173.714,215.312,-0.176817,220.299,26.6068,469.24,1.68279,1.79728,611.007,0.49064,0.728582,0.599897,0.792308,325.627,2.36892
215.197,1.02613,338.787,149.866,0.00927189,150.091,8.08924,166.279,1.31278,2.82978,340.256,0.12118,0.322834,0,0.706616,278.382,2.42309
159.728,-0.84204,219.78,52.0202,1.70921,148.494,5.19742,49.6353,2.55291,3.51626,156.774,0,0.215666,0.502879,0.66134,247.503,1.87326
188.664,0.962511,283.015,275.348,-0.757247,362.108,53.47,406.614,2.79539,1.72538,494.352,0.0226388,0.101378,0,0.511869,140.871,1.9068
200.329,-1.29694,393.794,266.93,-0.243325,278.31,43.6182,380.73,3.10602,2.70188,342.355,0,0.146854,0.58951,0.592156,354.282,2.27111
160.643,0.0813256,161.175,101.702,-1.40906,220.876,12.6225,263.588,2.98601,3.4042,669.908,0.368572,0.485821,0.209599,0.566281,192.644,2.57674
159.477,0.776813,210.064,171.894,0.0807742,173.495,18.9717,107.648,0.734178,2.73943,263.587,0.078456,0.449386,0.603292,0.734561,91.7792,0.98368
134.179,1.06149,217.143,269.974,1.18158,484.102,51.0239,370.782,1.17741,2.83429,775.158,0.0874838,0.504771,0.337609,0.352257,183.021,2.11296
368.186,-0.718997,467.525,237.52,-0.03942,240.651,37.5429,235.236,1.09268,0.952989,804.617,0.0876253,0.330588,0.387953,0.522324,343.807,1.52321
167.572,-1.53175,405.726,140.443,-1.80865,440.092,8.42301,95.6193,1.99961,3.08468,972.38,0.470686,0.485732,0.350077,0.63241,142.338,1.9938
172.227,0.726648,219.733,398.301,0.799391,535.438,56.1408,336.286,0.932279,3.12627,1084.48,0,0.445702,0.0805463,0.714897,86.5867,0.87246
285.048,2.15127,1241.68,226.261,1.25925,431.447,26.2927,379.144,1.62759,3.14443,1382.3,0.247346,0.481619,0.456185,0.610225,499.313,2.40192
161.247,0.705915,203.12,261.862,-1.26051,499.977,32.1584,424.77,3.05643,3.489,892.644,0.0996629,0.159816,0.512593,0.557238,457.411,2.88635
148.245,0.00235084,148.246,227.711,-0.586687,269.609,29.073,328.616,1.65285,2.3342,422.514,0.330169,0.390474,0.0447902,0.27391,113.814,1.70981
271.19,-1.1538,472.636,194.234,1.0087,302.407,20.4074,375.362,2.0439,2.83233,1054.44,0.0550432,0.134047,0.27,0.553319,272.065,1.70817
187.934,-0.384966,202.032,235.889,-0.893585,337.155,20.9559,221.096,1.4339,0.805525,1051.26,0.353114,0.374711,0,0.496978,82.4039,0.993714
303.506,0.0932479,304.826,340.219,-0.18446,349.58,49.7392,241.56,1.11096,2.77366,1775.37,0.000590328,0.295465,0,0.506092,337.286,2.04855
274.73,0.233855,282.276,238.738,0.87833,338.542,33.2932,350.397,1.65487,2.30231,432.563,0,0.128643,0.0947495,0.163873,180.297,0.973683
107.018,-0.60892,127.479,240.965,1.90842,830.336,14.033,442.216,2.51284,3.31531,1692.8,0.220759,0.60258,0.250726,0.620113,128.035,1.31109
215.404,0.880855,304.516,251.098,1.39105,537.916,47.3502,117.49,0.60721,3.05439,1261.73,0.279385,0.419926,0.236571,0.269131,106.937,1.07613
192.187,-1.83718,618.656,179.174,-0.559614,209.651,26.5023,359.549,0.53276,1.49089,567.522,0,0.321166,0.365372,0.511501,578.315,0.741284
176.2,1.76229,528.376,184.59,0.574009,216.885,21.2175,96.6805,1.13547,3.12784,280.757,0.398642,0.480555,0.511591,0.790647,116.808,1.584
315.236,0.645532,383.23,479.052,0.501644,545.998,76.5743,383.701,1.56312,0.147519,368.792,0.0244519,0.162214,0.371833,0.437479,213.2,2.28648
140.031,1.2047,254.543,212.28,-0.372922,228.1,20.0953,263.023,2.19652,2.99961,666.192,0.463126,0.519171,0.353048,0.590658,126.567,1.2013
129.74,-0.0602168,129.975,266.025,-0.281912,277.808,25.1586,449.152,2.42541,0.658306,786.686,0.0733736,0.198429,0.577629,0.651029,231.082,3.77435
123.995,-0.540225,142.533,223.712,0.13276,226.866,23.0995,314.626,0.89983,0.720623,310.596,0.351061,0.438879,0.542788,0.585543,71.6183,1.03579
207.31,0.456431,229.282,654.845,-0.0903779,659.481,50.804,1057.36,0.586117,0.642324,432.226,0.225883,0.270687,0.56043,0.592142,287.68,2.39775
186.783,0.164087,189.303,221.583,-0.517379,254.179,33.9047,352.772,2.88487,3.16964,325.594,0.199154,0.63973,0.503502,0.505779,230.331,3.09815
